sr. no.,username,user id,name,group,Status
3378,Majidshabani70,122849379,Majid, https://t.me/starsatgroup,20210731
3379,somamohamady1365,940192667,soma, https://t.me/starsatgroup,20210731
3380,Arash_sheyni,108619969,Arash, https://t.me/starsatgroup,20210701
3381,Snah0930,295804109,مهدی, https://t.me/starsatgroup,20210701
3382,Saminasirmaan,98755575,Saminasir., https://t.me/starsatgroup,20210731
3383,Sadegh67ah,310393463,Sadegh, https://t.me/starsatgroup,20210731
3384,sammmj,559929214,S@M, https://t.me/starsatgroup,20210731
3385,SATservice1400,532225025,SAT SERVICE, https://t.me/starsatgroup,20210731
3386,shokri_saeid,507587760,‌ $, https://t.me/starsatgroup,20210731
3387,safy011,1066401098,مصطفي عبد الحكيم, https://t.me/starsatgroup,20210731
3388,mehdisalehiiii,110346297,Mehdi, https://t.me/starsatgroup,20210731
3389,Satesf,808621496,sat, https://t.me/starsatgroup,20210731
3390,Soshiant7006,239280086,Soshiant7006, https://t.me/starsatgroup,20210731
3391,Mostafa_safavims,1054117448,💫Mostafa💫, https://t.me/starsatgroup,20210731
3392,Saeedz83,87441572,Saeed, https://t.me/starsatgroup,20210701
3393,sh_moghadasiyan,76777297,SH-M, https://t.me/starsatgroup,20210731
3394,stailksa,385534166,Stail09, https://t.me/starsatgroup,20210724
3395,At4b4k,94372301,Atabak, https://t.me/starsatgroup,20210731
3396,saeedazaz1,71834655,▂▃▄▅▆▇█▓▒░ saeed ░▒▓█▇▆▅▄▃▂, https://t.me/starsatgroup,20210731
3397,Samsongsam,235421434,Mohammad, https://t.me/starsatgroup,20210731
3398,SMsat,118079370,SM, https://t.me/starsatgroup,20210731
3399,aminzs2016,86503327,a and s, https://t.me/starsatgroup,20210731
3400,milad_salamt,187654180,milad, https://t.me/starsatgroup,20210731
3401,sohrablove,126667665,سهراب, https://t.me/starsatgroup,20210731
3402,satsos,1035323944,m_saat, https://t.me/starsatgroup,20210731
3403,Ssiavesh62,91976216,فرجی, https://t.me/starsatgroup,20210731
3404,Mrshishegaran,108028744,Mohammadreza, https://t.me/starsatgroup,20210731
3405,saeed_stop_1080,102581579,Saeed, https://t.me/starsatgroup,20210701
3406,sina73_sm,118990246,Sina, https://t.me/starsatgroup,20210731
3407,salarosmani,14235315,Salar, https://t.me/starsatgroup,20210731
3408,majid11222,136987381,Majid, https://t.me/starsatgroup,20210701
3409,Springggggggdsgd,455487516,Me, https://t.me/starsatgroup,20210701
3410,salar73118,149813321,salar., https://t.me/starsatgroup,20210731
3411,Aminso67,106957848,Amin, https://t.me/starsatgroup,20210731
3412,sky4533,467301752,SHAHAB, https://t.me/starsatgroup,20210731
3413,ali_sh699,455336646,คlเ, https://t.me/starsatgroup,20210724
3414,Mehdibestboy,92264152,♏3ɧԺɿ, https://t.me/starsatgroup,20210731
3415,moaiedsat,1003653476,مؤيد, https://t.me/starsatgroup,20210731
3416,mehdi13610701,64399730,◔͜͡◔ ⓜⓔⓗⓓⓘ ◔͜͡◔, https://t.me/starsatgroup,20210731
3417,majed0012,396164787,majid, https://t.me/starsatgroup,20210731
3418,mohsenmobaraky5,115526625,˙·٠•●♥mohsenmobaraky♥●•٠·˙, https://t.me/starsatgroup,20210731
3419,M_AliHesabi,980671763,علی, https://t.me/starsatgroup,20210731
3420,mjr0111,179454536,71534, https://t.me/starsatgroup,20210724
3421,MZ_9323,82704324,Mehrzad, https://t.me/starsatgroup,20210731
3422,mehranmehran1,799387449,mehran, https://t.me/starsatgroup,20210731
3423,Mrttot,141366975,aAa, https://t.me/starsatgroup,20210731
3424,Mehdiofficial73,256611352,Mehdi, https://t.me/starsatgroup,20210731
3425,Manutd1363,174429433,Amir, https://t.me/starsatgroup,20210701
3426,mehdiahmadi3002,263810868,مهدی, https://t.me/starsatgroup,20210731
3427,Moh3n1364,177251307,mohsen, https://t.me/starsatgroup,20210731
3428,Mosenshabani,110065625,Mosen, https://t.me/starsatgroup,20210731
3429,Ali_maykel,210316316,Ali, https://t.me/starsatgroup,20210731
3430,Mahmoudsph,604365636,MSPH, https://t.me/starsatgroup,20210724
3431,Meysamseven0,793530718,Meysam, https://t.me/starsatgroup,20210701
3432,Mbt44,87712792,مهدی, https://t.me/starsatgroup,20210731
3433,Mohammadaslealvan,343755760,Mohammad, https://t.me/starsatgroup,20210724
3434,masoud1770,973016398,masoud, https://t.me/starsatgroup,20210731
3435,Mohsen4kyou,1254645141,Mohsen, https://t.me/starsatgroup,20210731
3436,morteza2544,96579424,morTeza, https://t.me/starsatgroup,20210701
3437,Mn20180,170131387,Mn, https://t.me/starsatgroup,20210731
3438,m_4932m,204798363,m, https://t.me/starsatgroup,20210731
3439,MBabak,74535213,Mahdi, https://t.me/starsatgroup,20210724
3440,AmirMarashi,47697182,Marashi, https://t.me/starsatgroup,20210731
3441,Mohammadmosavvar,235546643,محمد, https://t.me/starsatgroup,20210731
3442,mohsensat47,118308076,♪♫•*¨*•.¸¸❤محسن فیاضی ❤¸¸.•*¨*•♫♪, https://t.me/starsatgroup,20210731
3443,m_af86,448347229,m, https://t.me/starsatgroup,20210731
3444,Mohammad77kangan,636538753,Mohammad, https://t.me/starsatgroup,20210724
3445,Amir20151111,156758239,Amir Abass, https://t.me/starsatgroup,20210724
3446,mehdi4377,344130408,мєн∂ι, https://t.me/starsatgroup,20210731
3447,Mitrovicalee,821243365,Mitrovicalee, https://t.me/starsatgroup,20210731
3448,Mit366,593302482,Mit, https://t.me/starsatgroup,20210731
3449,MehronSYA,937732578,Анис, https://t.me/starsatgroup,20210731
3450,miladf70,958085339,****, https://t.me/starsatgroup,20210731
3451,AMRESM,195577101,M, https://t.me/starsatgroup,20210701
3452,meysam_1986,110063486,meysam, https://t.me/starsatgroup,20210731
3453,mohammadgochan,88454685,محمد, https://t.me/starsatgroup,20210731
3454,Majid_miri,112010732,مجید, https://t.me/starsatgroup,20210724
3455,Meeti5857,133349529,تـــــــوهــــــم, https://t.me/starsatgroup,20210731
3456,Mohammad001352,526288071,Mohammad, https://t.me/starsatgroup,20210731
3457,mohammadhosein70,360011312,محمد حسین, https://t.me/starsatgroup,20210731
3458,MMelodyy,59843677,๓ēl໐Ðน, https://t.me/starsatgroup,20210731
3459,Mds2000,230501835,Mds, https://t.me/starsatgroup,20210731
3460,Mehdirigi7610,176923255,ع, https://t.me/starsatgroup,20210731
3461,Morady20,279994270,Morady, https://t.me/starsatgroup,20210701
3462,Mohammadmohseni3665,796228399,محمد, https://t.me/starsatgroup,20210731
3463,Azizimb,102237045,Mb, https://t.me/starsatgroup,20210731
3464,mohsenkeyhan,94913670,بازرگانی سیگنال, https://t.me/starsatgroup,20210731
3465,annalyyw,858265699,Muhammet, https://t.me/starsatgroup,20210731
3466,m3m0ll,414569252,M, https://t.me/starsatgroup,20210731
3467,Hamidusefi2,237550387,سید حمید یوسفی, https://t.me/starsatgroup,20210731
3468,honarelori,265874413,حاجی, https://t.me/starsatgroup,20210731
3469,hassan2022,99171082,حـــнαรαทــــســن, https://t.me/starsatgroup,20210731
3470,mvhbi,33425604,Hamid, https://t.me/starsatgroup,20210731
3471,Ahmadhaka,113824206,Ahmad, https://t.me/starsatgroup,20210731
3472,amir2k2,212814758,Amir, https://t.me/starsatgroup,20210731
3473,hessekhass96,84507925,ђἔṩṩἔ☬ќђᾄṩṩ, https://t.me/starsatgroup,20210731
3474,hajmohamadi11,122830480,روح الله حاج محمدی, https://t.me/starsatgroup,20210731
3475,hzkhs1983,198168502,haider, https://t.me/starsatgroup,20210731
3476,Az3179,237587198,Аzim, https://t.me/starsatgroup,20210724
3477,alipa42,453757114,.:**:.☆*.:｡.✿ḁḻḯ ✿.｡.:* ☆:**:., https://t.me/starsatgroup,20210731
3478,Amali1133,665932512,▂▃▄▅▆▇█▓▒░amali 1133░▒▓█▇▆▅▄▃▂, https://t.me/starsatgroup,20210701
3479,A39aid,214440125,عادل, https://t.me/starsatgroup,20210731
3480,aliaryan62,388504321,علی, https://t.me/starsatgroup,20210731
3481,abolfzl51,558685937,عبدالرضاالله وردی, https://t.me/starsatgroup,20210731
3482,Aghil1989,167302549,رضا, https://t.me/starsatgroup,20210731
3483,Ama1797,106670606,ALI, https://t.me/starsatgroup,20210731
3484,AliAlbadran,54304897,علي عدنان, https://t.me/starsatgroup,20210731
3485,ap_amir,91314169,ap_amir, https://t.me/starsatgroup,20210731
3486,abdolla1850,295977911,عبدالله, https://t.me/starsatgroup,20210724
3487,Amin35ma,435334918,Amin, https://t.me/starsatgroup,20210731
3488,AliRezaJabariii,119513457,AliReza, https://t.me/starsatgroup,20210731
3489,abbas64sh,681529777,☆ÃββĂŠ☆, https://t.me/starsatgroup,20210731
3490,Alirezaniazie,1106338824,علی, https://t.me/starsatgroup,20210731
3491,Ali6158,95468545,Ali, https://t.me/starsatgroup,20210731
3492,abozar6158,231777716,@aaf-59, https://t.me/starsatgroup,20210731
3493,ARIYAN1994,465358354,ARIYAN, https://t.me/starsatgroup,20210731
3494,ali121majzob,245418114,....!💕💗💝, https://t.me/starsatgroup,20210731
3495,abi811,316047101,abi, https://t.me/starsatgroup,20210731
3496,Alibavili,51282709,علی, https://t.me/starsatgroup,20210731
3497,azxx13,333368403,🌹, https://t.me/starsatgroup,20210731
3498,Aehali,88582521,Ali..., https://t.me/starsatgroup,20210731
3499,Abolfazlyyy,175664392,ABOLFAZL, https://t.me/starsatgroup,20210731
3500,adel4626,958133111,بهار, https://t.me/starsatgroup,20210731
3501,Alibayatsat,353174960,Ali, https://t.me/starsatgroup,20210731
3502,ali67884,221089197,Mo, https://t.me/starsatgroup,20210731
3503,Afshinac,83721694,Afshin, https://t.me/starsatgroup,20210731
3504,ahvazym,99981066,Mohamad, https://t.me/starsatgroup,20210731
3505,Arti0023,859303337,тДИнДтДЯЇИ₴ДЯDДЯ, https://t.me/starsatgroup,20210731
3506,ashkan1652,805606197,_AshKanYou_, https://t.me/starsatgroup,20210731
3507,Amir1E,76904406,Amir, https://t.me/starsatgroup,20210731
3508,Alin1128,101223703,@, https://t.me/starsatgroup,20210731
3509,Aazadiii3311,773887216,☆★☆ آزادی ★☆★, https://t.me/starsatgroup,20210731
3510,Sananeadimdan,458521254,soner, https://t.me/starsatgroup,20210701
3511,Meysam_sh,215687681,M_sh, https://t.me/starsatgroup,20210731
3512,aryan_sars,98429714,نیستم, https://t.me/starsatgroup,20210731
3513,S3731s,136366307,S, https://t.me/starsatgroup,20210731
3514,sinash13,122992324,✿❤❣sina❣❤✿, https://t.me/starsatgroup,20210731
3515,Suzukix1000,416661184,🎸, https://t.me/starsatgroup,20210731
3516,saeediamir,119032880,asal, https://t.me/starsatgroup,20210701
3517,mhsshf,103966916,AM, https://t.me/starsatgroup,20210731
3518,Shervan66,512888247,Sh., https://t.me/starsatgroup,20210731
3519,Sh_amjady_am,162166664,丂丂丂1991, https://t.me/starsatgroup,20210731
3520,shimaani,97192633,maani, https://t.me/starsatgroup,20210731
3521,saman_moori,362731598,Saman, https://t.me/starsatgroup,20210701
3522,shaparacadmin,135825110,شاپرک, https://t.me/starsatgroup,20210701
3523,Miladshahmoradi95,104711497,Milad, https://t.me/starsatgroup,20210731
3524,sajjadzare78,70736688,سجاد, https://t.me/starsatgroup,20210701
3525,Saeeddalir70,150086002,Saeed, https://t.me/starsatgroup,20210724
3526,Shahramalizadeh0,85633215,Shahram, https://t.me/starsatgroup,20210731
3527,sajad8011,128844631,ســجــ💛ـــاد💞, https://t.me/starsatgroup,20210731
3528,majidsalimi,86492032,.:**:.☆*.:｡.✿majid salimi✿.｡.:* ☆:**:., https://t.me/starsatgroup,20210731
3529,Muhammad50,119940512,Mohammad, https://t.me/starsatgroup,20210731
3530,SHAHRAM19744,94195929,Shahram, https://t.me/starsatgroup,20210731
3531,sosa1382,389929003,< >, https://t.me/starsatgroup,20210701
3532,sarahmand,82081026,ali sarahmand, https://t.me/starsatgroup,20210731
3533,abdollahi_68,360440772,A.s., https://t.me/starsatgroup,20210731
3534,shahram4K,80319464,شهرام, https://t.me/starsatgroup,20210731
3535,Shervin677,105033106,Sherwin......, https://t.me/starsatgroup,20210724
3536,mojtaba_samiee,117721546,Mojtaba, https://t.me/starsatgroup,20210701
3537,sadeqamiri1,327127429,sadeq, https://t.me/starsatgroup,20210701
3538,skyboy36,783990644,skyboy, https://t.me/starsatgroup,20210731
3539,Selena2023,771041007,Selena, https://t.me/starsatgroup,20210731
3540,Satdll12,771397356,...., https://t.me/starsatgroup,20210724
3541,SEINOZA98,628230218,Sezar, https://t.me/starsatgroup,20210731
3542,Sefresad,166898542,هییچ, https://t.me/starsatgroup,20210731
3543,msafariiiii,106298178,Mohamad, https://t.me/starsatgroup,20210731
3544,Saeed6732,127233380,Saeed, https://t.me/starsatgroup,20210731
3545,mehdi_safari_1361,773609442,مهدی, https://t.me/starsatgroup,20210731
3546,Mohammad_safari94,100553548,محمد, https://t.me/starsatgroup,20210731
3547,SatCenter_Shop,143796099,Morteza, https://t.me/starsatgroup,20210731
3548,shahsavari1726,150825961,shahsavari, https://t.me/starsatgroup,20210731
3549,Salararmani,66626536,Salar, https://t.me/starsatgroup,20210724
3550,ALY_SAMIR,937449606,ALY, https://t.me/starsatgroup,20210724
3551,sinasandi,370308955,sina, https://t.me/starsatgroup,20210731
3552,shhoor,519739110,😎ٵﺳᓄراﻧـــــــــــⒶـــــــــﮯ, https://t.me/starsatgroup,20210731
3553,saleh2154,141744411,saleh, https://t.me/starsatgroup,20210724
3554,Sanatpars3,75723325,مصطفی, https://t.me/starsatgroup,20210731
3555,Sepehr9356,125046764,Sepehr, https://t.me/starsatgroup,20210731
3556,Solariis,40707463,Me, https://t.me/starsatgroup,20210731
3557,MoshtabaSarafzade,106470049,M, https://t.me/starsatgroup,20210731
3558,amirmoghimi1368,464773619,SeyedAmir, https://t.me/starsatgroup,20210731
3559,Shohreh070,589872445,Azita💖, https://t.me/starsatgroup,20210731
3560,Sepehr8456,515529130,Sepehr, https://t.me/starsatgroup,20210731
3561,shabgarde1362,99125457,@♡¡~, https://t.me/starsatgroup,20210731
3562,S_aleali70,44143797,$@@/\/\, https://t.me/starsatgroup,20210731
3563,m390810,92714012,SM_, https://t.me/starsatgroup,20210731
3564,mshah743,90336075,"m,,,,sh", https://t.me/starsatgroup,20210731
3565,SATELLITE4U,334527350,Sat4u, https://t.me/starsatgroup,20210731
3566,SatExpert,275812649,SatExpert, https://t.me/starsatgroup,20210731
3567,saeeeeed2019,530820745,saeeed, https://t.me/starsatgroup,20210731
3568,salehxxx,163513342,Saleh, https://t.me/starsatgroup,20210701
3569,SaMiFi,69431204,Saeed Mirzaei, https://t.me/starsatgroup,20210731
3570,SOLTANSARDAR,155651271,SOLTAN, https://t.me/starsatgroup,20210731
3571,Starsat2015,285383768,نصاب برازجان بوشهر, https://t.me/starsatgroup,20210731
3572,Shiriyani,95682972,m, https://t.me/starsatgroup,20210731
3573,saadiptv2019,697322005,عاشق التقنية, https://t.me/starsatgroup,20210731
3574,Soroush2018,104799503,Soroush, https://t.me/starsatgroup,20210731
3575,Sh229898,139178441,هزاران, https://t.me/starsatgroup,20210701
3576,Msabbi,84787324,82936, https://t.me/starsatgroup,20210731
3577,Strmx_2057,79165212,Arash, https://t.me/starsatgroup,20210731
3578,Ssssaaaaeeeeddddd,132806518,*{ سعید}*, https://t.me/starsatgroup,20210731
3579,scooter585,166690765,scooter585, https://t.me/starsatgroup,20210731
3580,mohammada64,899331856,mohammad, https://t.me/starsatgroup,20210731
3581,Mohamadmahdi_1987,108646324,Mohamad, https://t.me/starsatgroup,20210724
3582,MSDgunner,1384037265,Masoud, https://t.me/starsatgroup,20210731
3583,Meehrshad11,326715695,Mehrshad🤭, https://t.me/starsatgroup,20210701
3584,milad6673,176988962,milad, https://t.me/starsatgroup,20210731
3585,Mahdi2907,698611263,Mahdi, https://t.me/starsatgroup,20210724
3586,Meeeeehdij,125723087,M, https://t.me/starsatgroup,20210731
3587,Masoud888888888,265028317,Masoud, https://t.me/starsatgroup,20210731
3588,Myari72,226692989,سام, https://t.me/starsatgroup,20210731
3589,mp72s,157613966,mohamad, https://t.me/starsatgroup,20210731
3590,mahbodtbr,93971669,Mahbod, https://t.me/starsatgroup,20210731
3591,Morteza631120,474975480,Morteza, https://t.me/starsatgroup,20210731
3592,Mehrna2020,96573404,M, https://t.me/starsatgroup,20210731
3593,Mahilb,446331003,ስለ ፍፁም ምልጃው ለኔ ግን ይለያል, https://t.me/starsatgroup,20210731
3594,mohsenrassaf,36978119,Mohsen, https://t.me/starsatgroup,20210731
3595,mohamad672,97788646,Mohamad, https://t.me/starsatgroup,20210724
3596,Asteghlal4616,897623282,ali, https://t.me/starsatgroup,20210731
3597,Alimortazav_77,172115443,Ali, https://t.me/starsatgroup,20210731
3598,Mortezamtj,97337165,Mořteza, https://t.me/starsatgroup,20210731
3599,as_20171234890,360474133,ma alavi, https://t.me/starsatgroup,20210731
3600,Me9936,429965323,mehrdad, https://t.me/starsatgroup,20210731
3601,Mo3730,98489356,M, https://t.me/starsatgroup,20210731
3602,Moha206247,140520281,Mohamad, https://t.me/starsatgroup,20210731
3603,Mechat2,127173052,mehdi, https://t.me/starsatgroup,20210731
3604,Arazmohammadi,326999996,Arash, https://t.me/starsatgroup,20210731
3605,moadab948,333674965,AMIR, https://t.me/starsatgroup,20210731
3606,mycoon67,592458477,استاذ, https://t.me/starsatgroup,20210731
3607,Mami_mexeco,237744125,Mexeco, https://t.me/starsatgroup,20210731
3608,m1369a,51631372,Mohammad, https://t.me/starsatgroup,20210731
3609,Majidmalchi,96115923,Majid, https://t.me/starsatgroup,20210731
3610,mobilenext760,165093717,modhej, https://t.me/starsatgroup,20210731
3611,mohsenbalagar1360,70254283,محسن, https://t.me/starsatgroup,20210731
3612,mohammadamingachin,186308382,محمــαოiηــد, https://t.me/starsatgroup,20210731
3613,Mehrdad5527,90850883,مهرداد, https://t.me/starsatgroup,20210731
3614,Mohhajer_57,113798592,mohhajer_57, https://t.me/starsatgroup,20210731
3615,M_MACO,123814761,Mehraban, https://t.me/starsatgroup,20210731
3616,Mojtaba030,261443050,💎 M҉O҉J҉T҉A҉B҉A҉ 💎, https://t.me/starsatgroup,20210731
3617,MoHotbird,64567578,Mohsen, https://t.me/starsatgroup,20210731
3618,Mahyaar303,144336211,MAHYAR303, https://t.me/starsatgroup,20210731
3619,mhdiw_ahwazi,645809645,Mhdi_ahwazi, https://t.me/starsatgroup,20210701
3620,mil4dn,464138253,Milad, https://t.me/starsatgroup,20210731
3621,absmeh,226278627,Mehdi, https://t.me/starsatgroup,20210724
3622,Melodi_1_m,403461824,‌‌ُℳُεُŁُσُのُɨُ, https://t.me/starsatgroup,20210724
3623,mghpjam,58933573,Mgh, https://t.me/starsatgroup,20210731
3624,Mediasar,606998914,Mediastar, https://t.me/starsatgroup,20210731
3625,m_amin_mansouri,550669501,M, https://t.me/starsatgroup,20210731
3626,Mphotogeraph,115192485,📷📷منوچهر محمدی📹🎥🎬, https://t.me/starsatgroup,20210731
3627,mahyar8166,661647650,mahyar, https://t.me/starsatgroup,20210701
3628,Aliakbarzadeh19,82148177,Ali, https://t.me/starsatgroup,20210731
3629,Agriculturee,241969848,Agriculture, https://t.me/starsatgroup,20210731
